7a4474ee-6493-42f6-80fe-00e94b92f28c,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,272896018,alert-1711989771/7a4474ee-6493-42f6-80fe-00e94b92f28c,false,253,0,499,,reporting-tool,Subsecretaria de Transportes_1745333715364,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,272896019
b0ed0f47-5f4c-460f-a9d6-971a1b000baa,HAZARD,Quinta Normal,Santo Domingo,0,10,2,CI,0,1748607549000,,156950544,alert-249241593/b0ed0f47-5f4c-460f-a9d6-971a1b000baa,false,359,0,3,,,,,false,,1,1,HAZARD_ON_ROAD_POT_HOLE,156950161
2dbb1937-7e81-458d-a530-15f7dfd49412,CHIT_CHAT,Santiago,Teatinos,0,6,0,CI,1,1748998376000,,268303114,alert-12123900/2dbb1937-7e81-458d-a530-15f7dfd49412,false,170,0,1,,,,world_wf2i73cg,false,,656,2,,153055716
358ac2d7-8275-43cc-be1d-30147d63005c,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,155832592,alert-1711744093/358ac2d7-8275-43cc-be1d-30147d63005c,false,253,0,489,,reporting-tool,Subsecretaria de Transportes_1745333170863,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,148293585
b6aa00ef-1bff-4e32-95eb-1482722fc22b,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,272896019,alert-1712121704/b6aa00ef-1bff-4e32-95eb-1482722fc22b,false,253,0,500,,reporting-tool,Subsecretaria de Transportes_1745333796208,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,272896024
8d2e9bd9-c66f-4a04-aee3-571c661a4462,JAM,Santiago,Diagonal Paraguay,0,9,2,CI,2,1748998229000,,148294748,alert-12089264/8d2e9bd9-c66f-4a04-aee3-571c661a4462,false,95,,,,,,,false,,1,2,JAM_STAND_STILL_TRAFFIC,223322771
56dc3163-fcc5-4818-b1bc-9f856c91ab9b,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,272896025,alert-1712055048/56dc3163-fcc5-4818-b1bc-9f856c91ab9b,false,253,0,499,,reporting-tool,Subsecretaria de Transportes_1745333881745,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,155731500
d4559feb-625a-4402-9c47-dc66d187fed4,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,155832592,alert-1711754371/d4559feb-625a-4402-9c47-dc66d187fed4,false,253,0,500,,reporting-tool,Subsecretaria de Transportes_1745333196746,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,148293585
57de3f74-2e77-4dad-9bcc-bc85d96e8273,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,148293531,alert-1711221400/57de3f74-2e77-4dad-9bcc-bc85d96e8273,false,75,0,494,,reporting-tool,Subsecretaria de Transportes_1745331853124,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,148144948
b59fac2c-421f-4f91-91ae-ad5086ace85b,HAZARD,Santiago,,0,6,0,CI,1,1748998817000,,148144929,alert-12124655/b59fac2c-421f-4f91-91ae-ad5086ace85b,false,349,0,1,,,,PedroMauel,false,,1,2,HAZARD_ON_SHOULDER_CAR_STOPPED,148144911
